AntiSpot,SituComp
0.983540,0.266167
0.971048,0.383764
0.988574,0.250582
0.970984,0.257615
0.990334,0.351264
0.989510,0.245885
0.996499,0.301895
0.992929,0.395565
0.997122,0.321196
0.992617,0.350336
0.976459,0.355656
0.989531,0.226162
0.998623,0.319196
0.999224,0.383861
0.988393,0.270459
0.975396,0.380924
0.980275,0.244939
0.978662,0.352179
0.972469,0.393550
0.999363,0.370465
0.988882,0.232984
0.975686,0.208483
0.971116,0.342695
0.964692,0.382904
0.996499,0.350129
0.962088,0.328255
0.976503,0.243950
0.982239,0.284267
0.978833,0.380667
0.975787,0.322689
0.972712,0.384251
0.993453,0.367868
0.971218,0.375297
0.980384,0.369616
0.974503,0.224517
0.973820,0.268115
0.962246,0.220978
0.986081,0.266751
0.981650,0.269688
0.974590,0.245577
0.974213,0.251096
0.969790,0.344445
0.990632,0.235145
0.975558,0.340807
0.984278,0.325847
0.963874,0.375933
0.991821,0.338347
0.993093,0.332396
0.963577,0.310294
0.967661,0.298018
0.961312,0.309185
0.987442,0.358505
0.990655,0.370133
0.996978,0.240780
0.970892,0.252685
0.999605,0.293127
0.967626,0.399973
0.962031,0.301492
0.985943,0.305752
0.977056,0.210721
0.975892,0.301844
0.991954,0.342501
0.995528,0.351425
0.991431,0.270512
0.969082,0.306856
0.981302,0.320414
0.963062,0.240614
0.985872,0.355151
0.961539,0.305536
0.994457,0.238330
0.972125,0.317468
0.985372,0.343730
0.969799,0.285749
0.974210,0.318938
0.975745,0.248077
0.985592,0.319941
0.994902,0.335499
0.981070,0.327005
0.983603,0.225268
0.976533,0.397535
0.962279,0.231670
0.974076,0.283632
0.966075,0.379538
0.986971,0.353606
0.980306,0.264793
0.983307,0.308942
0.982155,0.255217
0.994738,0.219860
0.997072,0.200428
0.963244,0.386112
0.987503,0.241186
0.984133,0.393279
0.976334,0.206725
0.965744,0.345277
0.975373,0.264855
0.994728,0.321404
0.993411,0.302217
0.961729,0.399905
0.979288,0.256794
0.975092,0.211412
0.965689,0.262189
0.969418,0.232378
0.977694,0.253997
0.967452,0.231025
0.963958,0.235172
0.997323,0.393744
0.996838,0.380790
0.962613,0.361175
0.999169,0.341856
0.962558,0.382293
0.963309,0.347593
0.987150,0.247832
0.966833,0.242611
0.986195,0.398908
0.997000,0.276823
0.964491,0.240534
0.965926,0.231802
0.971177,0.286510
0.971284,0.283045
0.982097,0.205979
0.987031,0.252209
0.998841,0.207660
0.995614,0.277801
0.961255,0.376896
0.991359,0.222484
0.979598,0.394191
0.977072,0.211596
0.962294,0.226961
0.960153,0.369357
0.971531,0.339634
0.988034,0.398997
0.966646,0.228696
0.983237,0.235687
0.978097,0.302681
0.976976,0.251333
0.989626,0.257740
0.981407,0.278871
0.977134,0.366601
0.975028,0.383682
0.972022,0.311443
0.994865,0.255492
0.966886,0.390632
0.988344,0.368651
0.973988,0.361992
0.972971,0.287356
0.978938,0.308516
0.988269,0.286598
0.989893,0.398082
0.960801,0.211512
0.979168,0.201033
0.967647,0.237768
0.962030,0.366630
0.971574,0.205769
0.994453,0.330748
0.989704,0.252831
0.995163,0.345288
0.986306,0.227571
0.995452,0.200205
0.985767,0.393855
0.997251,0.237135
0.990648,0.364417
0.964324,0.261817
0.993643,0.353268
0.980363,0.257959
0.962337,0.256375
0.962858,0.216850
0.979953,0.303110
0.975620,0.396198
0.983536,0.350981
0.987779,0.328486
0.970945,0.396572
0.993143,0.308985
0.972609,0.290025
0.975949,0.356373
0.998107,0.368144
0.970267,0.277285
0.986328,0.204136
0.972874,0.335533
0.997439,0.287235
0.967477,0.344146
0.965268,0.211940
0.968289,0.224854
0.962580,0.372145
0.988252,0.240502
0.987499,0.289297
0.991388,0.395147
0.967047,0.294451
0.972610,0.349268
0.977573,0.317817
0.996229,0.212611
0.978569,0.259819
0.962925,0.245286
0.981313,0.375481
0.971605,0.246550
0.985753,0.305899
0.980467,0.247155
0.975717,0.377156
0.965510,0.274907
0.970101,0.259565
0.978235,0.390588
0.994751,0.302180
0.981619,0.291248
0.979665,0.352877
0.977928,0.277354
0.972527,0.235645
0.970336,0.230816
0.963680,0.384996
0.983690,0.399950
0.962905,0.384688
0.991788,0.383242
0.984441,0.224752
0.986309,0.229271
0.969736,0.202351
0.974783,0.345817
0.984347,0.204403
0.981517,0.214443
0.982978,0.200487
0.975702,0.257560
0.984962,0.209488
0.990089,0.213317
0.977550,0.231667
0.964475,0.367183
0.983254,0.327715
0.985605,0.380051
0.981855,0.312515
0.973986,0.334401
0.968579,0.346675
0.997898,0.333011
0.963939,0.311410
0.976221,0.302892
0.968246,0.397904
0.999626,0.275200
0.960642,0.229254
0.998988,0.202298
0.964031,0.231209
0.967824,0.382256
0.963816,0.247866
0.998560,0.326050
0.996134,0.249884
0.993856,0.368541
0.996980,0.234630
0.972768,0.328484
0.964429,0.389083
0.962676,0.316975
0.999247,0.371793
0.972914,0.243906
0.987276,0.242662
0.988718,0.335234
0.978625,0.360950
0.971217,0.393326
0.997592,0.205409
0.987116,0.385749
0.969337,0.296758
0.962701,0.339350
0.969960,0.347109
0.969507,0.325099
0.985412,0.234613
0.984586,0.219908
0.965214,0.239364
0.982942,0.267470
0.990793,0.217101
0.967395,0.383225
0.975900,0.252803
0.999016,0.379954
0.984261,0.337169
0.988321,0.296957
0.977960,0.297710
0.999407,0.387211
0.995983,0.249864
0.974700,0.276973
0.964777,0.247763
0.994450,0.259237
0.972870,0.364678
0.975883,0.306355
0.990698,0.338092
0.997924,0.369808
0.978243,0.361023
0.983116,0.338527
0.965979,0.250628
0.975588,0.298790
0.972604,0.213482
0.988915,0.206369
0.968497,0.377347
0.964489,0.373281
0.987623,0.323399
0.989706,0.295766
0.979190,0.331557
0.985401,0.310966
0.966264,0.395905
0.985807,0.263108
0.983957,0.232953
0.996767,0.345053
0.999432,0.285931
0.973032,0.318715
0.983320,0.365101
0.970374,0.354033
0.968382,0.354833
0.970088,0.297288
0.963239,0.380367
0.963098,0.228653
0.962949,0.317785
0.967818,0.215381
0.987336,0.287301
0.965771,0.268108
0.987432,0.294374
0.980137,0.328684
0.966716,0.337846
0.990573,0.230554
0.987504,0.334476
0.961635,0.235764
0.985727,0.299739
0.993046,0.394648
0.963978,0.226103
0.974848,0.307564
0.973238,0.392229
0.971733,0.203638
0.998547,0.217675
0.963357,0.250037
0.987569,0.359583
0.973440,0.210183
0.984743,0.319899
0.962720,0.332069
0.978015,0.224003
0.998894,0.216508
0.996472,0.201053
0.982093,0.242059
0.993197,0.395738
0.985222,0.298692
0.999261,0.261982
0.964003,0.312103
0.998872,0.300496
0.963591,0.240975
0.971661,0.365958
0.960685,0.361632
0.964863,0.226984
0.985255,0.323683
0.990760,0.355486
0.998189,0.241986
0.996341,0.382820
0.978871,0.290823
0.973960,0.319320
0.973528,0.322053
0.969142,0.272429
0.983803,0.205502
0.965319,0.398792
0.982507,0.235327
0.968036,0.284530
0.961928,0.272925
0.976683,0.256462
0.978027,0.336081
0.962761,0.395463
0.987721,0.211167
0.963061,0.350060
0.980049,0.315928
0.976712,0.212669
0.983571,0.267840
0.974965,0.364720
0.999224,0.321364
0.988203,0.222681
0.991222,0.244743
0.994066,0.324613
0.981438,0.382021
0.987485,0.246285
0.960791,0.243500
0.998360,0.392537
0.996913,0.231836
0.995312,0.232613
0.982954,0.250959
0.985973,0.233821
0.965280,0.326210
0.960394,0.208543
0.998255,0.399549
0.961088,0.293474
0.986364,0.294141
0.986391,0.345396
0.961870,0.335431
0.994394,0.323345
0.980449,0.221912
0.984913,0.366633
0.969922,0.392088
0.980291,0.396626
0.985201,0.324544
0.965067,0.249588
0.971424,0.347897
0.979753,0.395975
0.996558,0.312781
0.998321,0.316365
0.975065,0.276810
0.982728,0.286103
0.994389,0.219644
0.981540,0.388730
0.996344,0.322267
0.989672,0.232492
0.978858,0.287705
0.990729,0.211389
0.969506,0.232926
0.973147,0.336596
0.965028,0.239195
0.995083,0.308796
0.981185,0.344166
0.971301,0.329812
0.991074,0.276644
0.989531,0.394005
0.980748,0.353989
0.984381,0.203349
0.966011,0.329321
0.986471,0.225887
0.981616,0.332634
0.999365,0.216122
0.972636,0.379228
0.965496,0.225737
0.983528,0.390205
0.972445,0.253017
0.961215,0.294906
0.984176,0.233350
0.972252,0.311937
0.971792,0.315204
0.966950,0.394920
0.991183,0.216887
0.979647,0.397907
0.986728,0.290711
0.967483,0.226761
0.973770,0.209392
0.993823,0.306366
0.966360,0.282031
0.961889,0.245764
0.996605,0.286364
0.965728,0.396819
0.979771,0.237164
0.967658,0.341490
0.966551,0.296900
0.994365,0.283720
0.975308,0.323479
0.973281,0.209190
0.990736,0.390717
0.982560,0.333282
0.979007,0.395222
0.971977,0.276201
0.995392,0.218691
0.997795,0.227610
0.998389,0.237857
0.988998,0.278010
0.960130,0.270929
0.986021,0.262439
0.987265,0.384073
0.985186,0.247918
0.969919,0.295703
0.965619,0.294235
0.960678,0.322032
0.961196,0.306647
0.999302,0.293436
0.989634,0.207623
0.996858,0.301619
0.967012,0.397769
0.988674,0.395755
0.973344,0.389453
0.980317,0.292892
0.963615,0.339343
0.965242,0.389437
0.982902,0.201666
0.968518,0.205842
0.985457,0.354352
0.989641,0.340731
0.978765,0.380246
0.973925,0.383051
0.973728,0.397523
0.987318,0.384888
0.970327,0.237176
0.982331,0.260775
0.985911,0.202237
0.990469,0.255166
0.998512,0.324290
0.961189,0.352320
0.966398,0.207793
0.983533,0.253079
0.984516,0.353559
0.989613,0.356927
0.965184,0.336577
0.973202,0.219541
0.975968,0.263408
0.986572,0.236844
0.966078,0.302034
0.964924,0.237535
0.970900,0.333237
0.960630,0.316956
0.997803,0.380574
0.995155,0.218667
0.995297,0.251299
0.966668,0.317226
0.997411,0.300811
0.997856,0.367568
0.971139,0.288171
0.989347,0.326732
0.964267,0.301387
0.989344,0.220189
0.963274,0.243864
0.999020,0.353074
0.973986,0.208125
0.976234,0.376298
0.983745,0.204637
0.979421,0.384049
0.963394,0.392473
0.987546,0.344555
0.984574,0.352584
0.992102,0.293829
0.991157,0.233470
0.963161,0.215266
0.962050,0.312613
0.975910,0.377587
0.995787,0.208138
0.975472,0.360079
0.960732,0.336259
0.992562,0.295500
0.969056,0.330241
0.971182,0.222419
0.997750,0.261734
0.999205,0.395624
0.977183,0.398351
0.965037,0.373157
0.962330,0.398044
0.960692,0.205816
0.984497,0.335224
0.998685,0.203712
0.987026,0.296526
0.966378,0.227008
0.985844,0.362054
0.971562,0.349066
0.991979,0.240794
0.970174,0.380160
0.997211,0.231353
0.973862,0.338360
0.976842,0.318624
0.976392,0.301442
0.996918,0.298045
0.984771,0.364403
0.999411,0.245376
0.969001,0.351246
0.989055,0.346673
0.986122,0.379354
0.971460,0.281593
0.990291,0.344064
0.970234,0.390057
0.961467,0.373274
0.976136,0.271988
0.991873,0.380073
0.981619,0.285873
0.986160,0.327518
0.962392,0.389416
0.961447,0.374045
0.975479,0.305244
0.961107,0.228415
0.992192,0.307724
0.996937,0.396054
0.988599,0.226014
0.997523,0.357581
0.972044,0.274359
0.978792,0.270779
0.990970,0.302089
0.975091,0.232732
0.995800,0.385458
0.962950,0.266489
0.971759,0.311169
0.991048,0.287216
0.981569,0.250980
0.988729,0.384456
0.962182,0.366599
0.977375,0.366304
0.970504,0.365571
0.972234,0.341504
0.991134,0.386121
0.982392,0.275334
0.977395,0.351592
0.961972,0.383870
0.981805,0.390627
0.963195,0.230097
0.982514,0.230932
0.993757,0.341428
0.975838,0.241905
0.985261,0.291413
0.971742,0.255215
0.975021,0.235052
0.989420,0.251672
0.960125,0.376992
0.970143,0.361099
0.980458,0.201302
0.985932,0.338834
0.984433,0.330557
0.995621,0.378092
0.983841,0.295041
0.967352,0.399593
0.966999,0.396015
0.971009,0.214266
0.976679,0.218553
0.992475,0.287992
0.963827,0.384717
0.991368,0.285699
0.962368,0.294371
0.963563,0.374059
0.977585,0.325744
0.979867,0.201740
0.973441,0.229476
0.990374,0.269933
0.996396,0.330945
0.981351,0.396831
0.961965,0.220069
0.974542,0.304285
0.995057,0.225725
0.997488,0.302540
0.970934,0.320308
0.997718,0.273206
0.972242,0.275803
0.960352,0.204425
0.994282,0.314778
0.991476,0.362307
0.964049,0.271384
0.968016,0.258679
0.977844,0.307222
0.963231,0.251182
0.997819,0.385337
0.979110,0.375612
0.967797,0.380423
0.978185,0.244148
0.977404,0.352762
0.986438,0.220501
0.986476,0.247507
0.988851,0.246990
0.977306,0.230761
0.961080,0.386776
0.988920,0.260122
0.968915,0.321534
0.996748,0.203760
0.982952,0.202664
0.988493,0.312487
0.996483,0.355201
0.987732,0.396158
0.962854,0.365336
0.965216,0.213338
0.977077,0.365207
0.972315,0.269414
0.989891,0.203352
0.962079,0.370084
0.979491,0.258612
0.964898,0.212982
0.971686,0.223409
0.972213,0.299706
0.983216,0.207474
0.994784,0.286737
0.976950,0.306554
0.971532,0.226141
0.983652,0.221855
0.974934,0.227368
0.996923,0.275694
0.989867,0.299966
0.978722,0.335152
0.987164,0.393311
0.992967,0.301161
0.987520,0.249639
0.987746,0.296234
0.988468,0.262984
0.968810,0.223970
0.969974,0.333439
0.986957,0.391361
0.983619,0.293780
0.977117,0.301224
0.969934,0.384007
0.995651,0.222882
0.967384,0.315444
0.993637,0.230029
0.986343,0.266808
0.982652,0.201187
0.968560,0.387257
0.986134,0.204630
0.968520,0.263058
0.983114,0.249566
0.964355,0.380875
0.974729,0.289083
0.991743,0.296773
0.994106,0.388167
0.963595,0.221656
0.973465,0.394211
0.966505,0.318256
0.971428,0.269784
0.983317,0.206639
0.998105,0.361385
0.962257,0.275909
0.960446,0.387335
0.982810,0.295867
0.989708,0.288136
0.962147,0.368221
0.975198,0.373378
0.963691,0.219749
0.975373,0.219478
0.960114,0.254287
0.985569,0.313935
0.979238,0.218713
0.977685,0.326218
0.983020,0.279561
0.966518,0.306509
0.961458,0.331179
0.986204,0.269788
0.993068,0.226429
0.977944,0.258764
0.997276,0.345911
0.993377,0.318865
0.981266,0.240898
0.978693,0.392607
0.986118,0.332683
0.968348,0.204755
0.968010,0.261741
0.976604,0.247710
0.970008,0.341972
0.988143,0.250974
0.998497,0.385276
0.973524,0.215025
0.991613,0.356241
0.990339,0.309433
0.987088,0.267433
0.999636,0.250455
0.979314,0.386059
0.991695,0.394280
0.963373,0.243986
0.968169,0.323692
0.983938,0.298451
0.988396,0.209635
0.992861,0.234077
0.973651,0.275982
0.995373,0.290679
0.968293,0.295117
0.997781,0.282811
0.984336,0.236116
0.992885,0.288226
0.998870,0.363142
0.960180,0.330845
0.971806,0.252228
0.994455,0.298346
0.986496,0.341304
0.974047,0.355004
0.990444,0.235735
0.997759,0.272251
0.973177,0.298340
0.970084,0.244307
0.986903,0.284880
0.994226,0.377341
0.994706,0.322286
0.992655,0.317842
0.969745,0.234057
0.961839,0.349139
0.979133,0.323550
0.976497,0.228884
0.965529,0.286799
0.975048,0.321479
0.975945,0.393509
0.978883,0.386096
0.997942,0.222324
0.992735,0.378642
0.972117,0.390668
0.994602,0.329589
0.982371,0.392870
0.998733,0.240715
0.994873,0.380694
0.993304,0.391716
0.974237,0.205135
0.977283,0.233865
0.997127,0.380718
0.978534,0.295706
0.962111,0.316199
0.995105,0.391899
0.966650,0.239104
0.970337,0.379730
0.986788,0.291347
0.978685,0.242203
0.970062,0.385870
0.972748,0.228123
0.983044,0.371662
0.989961,0.362231
0.965898,0.357056
0.980132,0.384058
0.987455,0.206870
0.970804,0.336866
0.988267,0.342165
0.970623,0.391624
0.961877,0.270836
0.970308,0.355674
0.967772,0.242100
0.967056,0.334467
0.987710,0.326234
0.988078,0.389928
0.977738,0.367056
0.990078,0.233607
0.977682,0.320943
0.988581,0.341589
0.989278,0.312164
0.992236,0.333683
0.982703,0.375521
0.969259,0.282964
0.960682,0.381478
0.987019,0.399088
0.996517,0.282211
0.961768,0.382723
0.989697,0.285612
0.995429,0.311818
0.968147,0.293740
0.967912,0.299989
0.974348,0.314493
0.968404,0.208572
0.982604,0.306828
0.985146,0.350840
0.961513,0.358597
0.985463,0.351951
0.962172,0.231227
0.996580,0.204261
0.992216,0.345863
0.977439,0.287550
0.981996,0.292963
0.977725,0.277869
0.984269,0.299278
0.987672,0.230449
0.999190,0.233113
0.970292,0.216173
0.962098,0.287644
0.962052,0.236279
0.971436,0.227204
0.960355,0.257456
0.977512,0.266164
0.976481,0.283665
0.968162,0.324725
0.966833,0.362914
0.987261,0.357673
0.963010,0.229898
0.998671,0.386129
0.961826,0.243535
0.974485,0.336934
0.964329,0.376779
0.991701,0.201381
0.967680,0.228105
0.981116,0.306197
0.969961,0.328597
0.994665,0.272944
0.973153,0.242408
0.998833,0.321189
0.975229,0.287229
0.999221,0.295596
0.987303,0.266703
0.975497,0.372474
0.967877,0.220670
0.994954,0.247967
0.985144,0.396631
0.977509,0.315888
0.971654,0.310735
0.975008,0.268723
0.991206,0.234095
0.967051,0.399148
0.988523,0.252530
0.998147,0.202477
0.970543,0.307133
0.982159,0.356119
0.991931,0.317193
0.990984,0.368161
0.989064,0.279071
0.972130,0.355438
0.967444,0.275368
0.981671,0.382840
0.992834,0.386799
0.971668,0.231931
0.976278,0.228564
0.983050,0.337856
0.960250,0.251706
0.963501,0.240863
0.968049,0.345602
0.985561,0.252364
0.961442,0.237656
0.978866,0.309656
0.992080,0.275443
0.969534,0.261753
0.969479,0.248131
0.979080,0.288414
0.978884,0.398672
0.980443,0.360684
0.981288,0.396140
0.973264,0.335263
0.999708,0.239199
0.987656,0.383666
0.974748,0.312231
0.989529,0.340785
0.981671,0.295271
0.977163,0.271485
0.965313,0.288400
0.993017,0.291316
0.983342,0.282298
0.993627,0.287473
0.967639,0.204693
0.992926,0.205080
0.967303,0.270267
0.991256,0.394261
0.973538,0.378953
0.968030,0.331616
0.962917,0.203245
0.990965,0.236538
0.985639,0.322352
0.972655,0.301514
0.965965,0.352227
0.964711,0.296250
0.961755,0.346112
0.978793,0.398695
0.974238,0.307233
0.980487,0.354675
0.970333,0.264357
0.999296,0.332637
0.961621,0.332364
0.983821,0.362041
0.963642,0.280385
0.966975,0.293232
0.965314,0.350961
0.991054,0.361832
0.974606,0.382698
0.990714,0.396569
0.981024,0.373662
0.994359,0.377129
0.998736,0.266756
0.986347,0.226736
0.985079,0.346345
0.973826,0.390864
0.994628,0.265518
0.989401,0.293876
0.962231,0.368081
0.963742,0.350843
0.987120,0.328842
0.968872,0.221940
0.977630,0.315786
0.964573,0.344026
0.973651,0.301287
0.999905,0.371861
0.981236,0.263842
0.982119,0.212417
0.987180,0.375417
0.981581,0.368825
0.982094,0.285133
0.969255,0.369600
0.968973,0.243726
0.976108,0.279089
0.980341,0.387440
0.995659,0.265598
0.987972,0.292411
0.992243,0.203219
0.964326,0.241529
0.977870,0.355030
0.986375,0.372782
0.969526,0.396902
0.987335,0.201052
0.987123,0.291918
0.981621,0.269240
0.989440,0.306727
0.960950,0.261481
0.979380,0.228575
0.965092,0.273410
0.977120,0.353545
0.964540,0.341518
0.990578,0.399747
0.968481,0.386445
0.991211,0.213264
0.966692,0.210627
0.990236,0.358949
0.967209,0.273502
0.996110,0.214499
0.983292,0.286866
0.978687,0.389176
0.991566,0.346194
0.995697,0.236650
0.998875,0.310740
0.998499,0.328271
0.966520,0.206951
0.996443,0.346033
0.966445,0.362867
0.964167,0.367311
0.986125,0.356777
0.991601,0.329736
0.973805,0.226870
0.983137,0.201802
0.964687,0.273465
0.980686,0.349106
0.964425,0.308474
0.975015,0.229712
0.990018,0.226543
0.993637,0.352123
0.991202,0.343600
0.999460,0.399684
0.975524,0.314156
0.993729,0.379155
0.988852,0.365660
0.961957,0.389147
0.977920,0.255365
0.981826,0.217617
0.999894,0.318484
0.977817,0.366903
0.964076,0.246207
0.972996,0.363744
0.983604,0.360847
0.991003,0.242848
0.966886,0.227160
0.966742,0.286351
0.979593,0.278258
0.967112,0.225748
0.987607,0.239558
0.969126,0.317937
0.985186,0.259393
0.960793,0.396608
0.975046,0.393836
0.974902,0.298763
0.978897,0.302990
0.982184,0.307667
0.967975,0.213840
0.970661,0.288528
0.994907,0.259867
0.967407,0.305571
0.994006,0.394766
0.961484,0.281515
0.972173,0.262463
0.981498,0.273742
0.978486,0.220538
0.980173,0.352617
0.966184,0.312430
0.990961,0.217123
0.992468,0.253933
0.986053,0.202702
0.996774,0.326941
0.978752,0.296545
0.977772,0.352383
0.978749,0.277923
0.966353,0.206834
0.992059,0.215480
0.966142,0.306113
0.964492,0.311912
0.973786,0.214600
0.965522,0.246146
0.965291,0.309729
0.963275,0.284227
0.990049,0.209468
0.962722,0.283253
0.966766,0.275331
0.983877,0.390812
0.969368,0.340962
0.996586,0.367704
0.966252,0.370517
0.966302,0.345884
0.983753,0.315453
0.974071,0.219269
0.989751,0.297226
0.979896,0.382563
0.989566,0.397837
0.995986,0.208495
0.990471,0.320968
0.982196,0.375289
0.991718,0.251395
0.964482,0.221404
0.996479,0.280265
0.973894,0.360147
0.993967,0.338425
0.977693,0.241939
0.982063,0.245657
0.969630,0.289435
0.980524,0.386163
0.984202,0.290024
0.994183,0.219846
0.985699,0.246535
0.991512,0.283020
0.961776,0.375998
0.982458,0.346776
0.980708,0.329516
0.969036,0.392844
0.972537,0.292845
0.988217,0.229142
0.964687,0.215346
0.994199,0.394268
0.993003,0.387461
0.990169,0.328124
0.988450,0.282506
0.967078,0.281497
0.962878,0.337705
0.965198,0.234441
0.960476,0.392976
0.991986,0.201725
0.996359,0.392100
0.966023,0.237151
0.997865,0.250816
0.994324,0.201538
0.981400,0.281998
0.984390,0.332773
0.987371,0.355093
0.969374,0.310796
0.962812,0.286852
0.979573,0.321117
0.984245,0.378225
0.993710,0.307759
0.986185,0.349001
0.979965,0.277385
0.978191,0.293386
0.997683,0.375043
0.964836,0.284120
0.984738,0.282978
0.965456,0.387780
0.983052,0.287287
0.967345,0.278744
